Lat,Long,Street,Dummy1,PriceSEK,PriceSQM,Dummy2
0.0,0.0,VEGAGATAN 13:VASASTAN-ODENPLAN:STOCKHOLM:Sweden,SLUTPRISSEK,9150000,85514,KR/M2
0.0,0.0,LUGNETS ALLÉ 69:HAMMARBYSJOSTAD:STOCKHOLM:Sweden,SLUTPRISSEK,4495000,57628,KR/M2
0.0,0.0,LACKOVAGEN 8: LACKOVAGEN 8:HAMMARBYHOJDEN:Sweden,SLUTPRISSEK,3150000,60345,KR/M2
0.0,0.0,SEHLSTEDTSGATAN 9:NEDREGARDET:STOCKHOLM:Sweden,SLUTPRISSEK,4450000,70635,KR/M2
0.0,0.0,FREJGATAN 52: FREJGATAN 52:VASASTAN:Sweden,SLUTPRISSEK,5025000,75000,KR/M2
0.0,0.0,HANDELSVAGEN 28:ENSKEDE-GAMLAENSKEDE:STOCKHOLM:Sweden,SLUTPRISSEK,4350000,72500,KR/M2
0.0,0.0,STORSEGELVAGEN 8:GRONDAL:STOCKHOLM:Sweden,SLUTPRISSEK,2845000,69390,KR/M2
0.0,0.0,VULCANUSGATAN 4:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,2650000,106000,KR/M2
0.0,0.0,ROBERT ALMSTROMSGATAN 12:VASASTANBIRKASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,4000000,100000,KR/M2
0.0,0.0,PILOTTORGET 6: PILOTTORGET 6:SKARPNACK:Sweden,SLUTPRISSEK,3450000,30263,KR/M2
0.0,0.0,TURINGEVAGEN 49:ALVSJO/ORBY:STOCKHOLM:Sweden,SLUTPRISSEK,1900000,33043,KR/M2
0.0,0.0,MEDEVIGATAN 8:VASASTAN-INVIDVASAPARKEN:STOCKHOLM:Sweden,SLUTPRISSEK,8500000,86735,KR/M2
0.0,0.0,SANDFJARDSGATAN 112:ARSTA:STOCKHOLM:Sweden,SLUTPRISSEK,4820000,46346,KR/M2
0.0,0.0,BELLMANSGATAN 21A: OG:SODERMALMMARIAMAGDALENA:Sweden,SLUTPRISSEK,6800000,100000,KR/M2
0.0,0.0,SODERBERGA ALLÉ 17:SODERBERGAALLÉ:STOCKHOLM:Sweden,SLUTPRISSEK,1995000,36944,KR/M2
0.0,0.0,VALHALLAVAGEN 116: 3TR: VALHALLAVAGEN 116:Sweden,SLUTPRISSEK,8550000,95000,KR/M2
0.0,0.0,SIBELIUSGANGEN 46:STOCKHOLM:45:Sweden,SLUTPRISSEK,1750000,38546,KR/M2
0.0,0.0,JAKTGATAN 17: JAKTGATAN 17:NORRADJURGARDSSTADEN:Sweden,SLUTPRISSEK,4360000,69206,KR/M2
0.0,0.0,SIBYLLEGATAN 83:ANDEL I BOSTADSFORENING OSTERMALM: STOCKHOLM:Sweden,SLUTPRISSEK,6500000,120370,KR/M2
0.0,0.0,ENGELBREKTSGATAN 12:OSTERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,15800000,108966,KR/M2
0.0,0.0,NORRMALM:STOCKHOLM:98 M2   3 RUM:Sweden,SLUTPRISSEK,11600000,118367,KR/M2
0.0,0.0,NORRBACKAGATAN 23:VASASTAN-BIRKASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,6000000,69767,KR/M2
0.0,0.0,RANOVAGEN 7:BROMMA:STOCKHOLM:Sweden,SLUTPRISSEK,2350000,55952,KR/M2
0.0,0.0,HAMMARBY ALLÉ 24:HAMMARBYSJOSTAD:STOCKHOLM:Sweden,SLUTPRISSEK,6200000,63265,KR/M2
0.0,0.0,HARRY MARTINSONS GATA 11:KUNGSHOLMEN-HORNSBERGSSTRAND:STOCKHOLM:Sweden,SLUTPRISSEK,5000000,60241,KR/M2
0.0,0.0,SKONDALSVAGEN 124: SKONDALSVAGEN 124:SKONDAL:Sweden,SLUTPRISSEK,1900000,44186,KR/M2
0.0,0.0,JELLINGEGRAND 4:KISTA-ARVINGE:STOCKHOLM:Sweden,SLUTPRISSEK,1650000,30556,KR/M2
0.0,0.0,STOPVAGEN 41:ABRAHAMSBERG:STOCKHOLM:Sweden,SLUTPRISSEK,2450000,52128,KR/M2
0.0,0.0,HEKLAGATAN 66C:STOCKHOLM:44:Sweden,SLUTPRISSEK,1750000,39593,KR/M2
0.0,0.0,KUNGSHOLMSGATAN 20: KUNGSHOLMSGATAN 20:KUNGSHOLMEN-NEDREKUNGSHOLMEN:Sweden,SLUTPRISSEK,4300000,93478,KR/M2
0.0,0.0,ARVIKAGATAN 31:FARSTA/FARSTASTRAND/LARSBODA:STOCKHOLM:Sweden,SLUTPRISSEK,2660000,42222,KR/M2
0.0,0.0,BERGSRADSVAGEN 38:BAGARMOSSEN:STOCKHOLM:Sweden,SLUTPRISSEK,3700000,54412,KR/M2
0.0,0.0,BACKASKIFTSVAGEN 17 A:STOCKHOLM:20 M2   1 RUM:Sweden,SLUTPRISSEK,1970000,98500,KR/M2
0.0,0.0,MARIEVIKSGATAN 41: MARIEVIKSGATAN 41:LILJEHOLMSKAJEN:Sweden,SLUTPRISSEK,3375000,75000,KR/M2
0.0,0.0,HASSELBYSODRAVILLASTAD:STOCKHOLM:117 M2   7 RUM:Sweden,SLUTPRISSEK,6800000
0.0,0.0,STUREBY-ENSKEDE:STOCKHOLM::Sweden,SLUTPRISSEK,4600000,53488,KR/M2
0.0,0.0,STYRESMAN SANDERS VAG 19:BROMMABECKOMBERGA:STOCKHOLM:Sweden,SLUTPRISSEK,3750000,46584,KR/M2
0.0,0.0,HELENEBORGSGATAN 8C: HELENEBORGSGATAN 8C:MARIA/GAMLASTAN/HOGALID:Sweden,SLUTPRISSEK,3350000,83750,KR/M2
0.0,0.0,YNGLINGAGATAN 5:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,6000000,85714,KR/M2
0.0,0.0,TATORPSVAGEN 3B:SKARPNACK:STOCKHOLM:Sweden,SLUTPRISSEK,3500000,32407,KR/M2
0.0,0.0,GRAFIKVAGEN 11:GULLMARSPLAN:STOCKHOLM:Sweden,SLUTPRISSEK,2470000,77188,KR/M2
0.0,0.0,GRONDALSVAGEN 23:STOCKHOLM:66 M2   3 RUM:Sweden,SLUTPRISSEK,5650000,85606,KR/M2
0.0,0.0,BURSPRAKSVAGEN 2:JOHANNESHOV:STOCKHOLM:Sweden,SLUTPRISSEK,2400000,63158,KR/M2
0.0,0.0,FREDRIKSDALSGATAN 1:HAMMARBYSJOSTAD:STOCKHOLM:Sweden,SLUTPRISSEK,3895000,63852,KR/M2
0.0,0.0,BIRGER JARLSGATAN 104B: BIRGER JARLSGATAN 104B:OSTERMALM/VASASTAN:Sweden,SLUTPRISSEK,3312500,106855,KR/M2
0.0,0.0,LUNTMAKARGATAN 56A:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,6000000,95238,KR/M2
0.0,0.0,ABISKOVAGEN 14:VALLINGBYCENTRUM:STOCKHOLM:Sweden,SLUTPRISSEK,2100000,28767,KR/M2
0.0,0.0,TALLKROGEN:STOCKHOLM:54 M2   2 RUM:Sweden,SLUTPRISSEK,2850000,52778,KR/M2
0.0,0.0,FRANZÉNGATAN 74:HORNSBERGSSTRAND:STOCKHOLM:Sweden,SLUTPRISSEK,4875000,71691,KR/M2
0.0,0.0,KRISTINEBERGSVAGEN 38:KUNGSHOLMENTHORILDSPLAN:STOCKHOLM:Sweden,SLUTPRISSEK,5425000,77500,KR/M2
0.0,0.0,SKOLLERSTAGATAN 56:RAGSVED:STOCKHOLM:Sweden,SLUTPRISSEK,1995000,48659,KR/M2
0.0,0.0,PATERNOSTERVAGEN 40: PATERNOSTERVAGEN 40:HAMMARBYHOJDEN:Sweden,SLUTPRISSEK,3300000,55932,KR/M2
0.0,0.0,SJOBJORNSVAGEN 34:GRONDAL:STOCKHOLM:Sweden,SLUTPRISSEK,3750000,64655,KR/M2
0.0,0.0,BROMMA-TRANEBERG:STOCKHOLM:70 M2   4 RUM:Sweden,SLUTPRISSEK,4250000,60714,KR/M2
0.0,0.0,JUNGFRUGATAN 37:OSTERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,11500000,107477,KR/M2
0.0,0.0,HUNNEBERGSVAGEN 13: HUNNEBERGSVAGEN 13:BROMMATRANEBERG:Sweden,SLUTPRISSEK,3500000,68627,KR/M2
0.0,0.0,GREVGATAN 57:OSTERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,10212000,111000,KR/M2
0.0,0.0,KELLGRENSGATAN 18:KUNGSHOLMEN-HORNSBERGSSTRAND:STOCKHOLM:Sweden,SLUTPRISSEK,5380000,64048,KR/M2
0.0,0.0,ELKABELGATAN 5:ALVSJOSTADEN:STOCKHOLM:Sweden,SLUTPRISSEK,5550000,47845,KR/M2
0.0,0.0,STYRMANSGATAN 16 B:OSTERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,3000000,122449,KR/M2
0.0,0.0,BEHRER & PARTNERS: SVEAVAGEN 35:VASASTAN/NORRMALM:Sweden,SLUTPRISSEK,12200000,91729,KR/M2
0.0,0.0,STUDENTBACKEN 32:OSTERMALM/GARDET:STOCKHOLM:Sweden,SLUTPRISSEK,4295000,68720,KR/M2
0.0,0.0,VALBORGSMASSOVAGEN 20: VALBORGSMASSOVAGEN 20:TELEFONPLAN/MIDSOMMARKRANSEN:Sweden,SLUTPRISSEK,3075000,62755,KR/M2
0.0,0.0,KYNDELSMASSOGRAND 7:MIDSOMMARKRANSEN:STOCKHOLM:Sweden,SLUTPRISSEK,2980000,52281,KR/M2
0.0,0.0,NYBOHOVSBACKEN 46:LILJEHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,4650000,68382,KR/M2
0.0,0.0,BIRGER JARLSGATAN 104N:OSTERMALM/VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,2780000,99286,KR/M2
0.0,0.0,EKENSBERGSKAJEN 4:GRONDAL:STOCKHOLM:Sweden,SLUTPRISSEK,4850000,63816,KR/M2
0.0,0.0,LILJEHOLMSVAGEN 12:LILJEHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,4275000,61957,KR/M2
0.0,0.0,HANNA RYDHS GATA 24:FRUANGEN:STOCKHOLM:Sweden,SLUTPRISSEK,2600000,41600,KR/M2
0.0,0.0,SODERBERGA ALLÉ 19:SODERBERGAALLÉ:STOCKHOLM:Sweden,SLUTPRISSEK,2500000,29070,KR/M2
0.0,0.0,NIOORTSVAGEN 42:MIDSOMMARKRANSEN:STOCKHOLM:Sweden,SLUTPRISSEK,4530000,55720,KR/M2
0.0,0.0,HORNSGATAN 107:HORNSTULL:STOCKHOLM:Sweden,SLUTPRISSEK,5400000,63529,KR/M2
0.0,0.0,TIDELIUSGRAND 7:KATARINA-ROSENLUNDSHOJDEN:STOCKHOLM:Sweden,SLUTPRISSEK,7400000,80435,KR/M2
0.0,0.0,DAGSVERKSVAGEN 245: DAGSVERKSVAGEN 245:SPANGA:Sweden,SLUTPRISSEK,2400000,34532,KR/M2
0.0,0.0,GARVAR LUNDINS GRAND 2: GARVAR LUNDINS GRAND 2:KUNGSHOLMEN/NORRMALARSTRAND:Sweden,SLUTPRISSEK,2910000,97000,KR/M2
0.0,0.0,FATBURS KVARNGATA 8:MARIA:STOCKHOLM:Sweden,SLUTPRISSEK,3400000,51908,KR/M2
0.0,0.0,GOTLANDSGATAN 74: GOTLANDSGATAN 74:KATARINA:Sweden,SLUTPRISSEK,3085000,85694,KR/M2
0.0,0.0,SKEPPARGATAN 35:OSTERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,8725000,103869,KR/M2
0.0,0.0,NYBOHOVSGRAND 24:LILJEHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,3250000,45775,KR/M2
0.0,0.0,GLADJEVAGEN 4A:HASSELBYNORRAVILLASTAD:STOCKHOLM:Sweden,SLUTPRISSEK,1750000,21875,KR/M2
0.0,0.0,JOHAN PRINTZ VAG 6:HAMMARBYHOJDEN:STOCKHOLM:Sweden,SLUTPRISSEK,2300000,56098,KR/M2
0.0,0.0,ESSINGESTRAKET 19:STORAESSINGEN:STOCKHOLM:Sweden,SLUTPRISSEK,2950000,62766,KR/M2
0.0,0.0,BLACKENSVAGEN 1B:STOCKHOLM:60 M2   2 RUM:Sweden,SLUTPRISSEK,2410000,40167,KR/M2
0.0,0.0,BOLMENSVAGEN 2: UTEPLATS:STOCKHOLM:Sweden,SLUTPRISSEK,2570000,67632,KR/M2
0.0,0.0,FLINTBACKEN 6:SODERMALM/HOGALID:STOCKHOLM:Sweden,SLUTPRISSEK,5010000,62236,KR/M2
0.0,0.0,MASSINGSGRAND 24:GRIMSTA:STOCKHOLM:Sweden,SLUTPRISSEK,3310000
0.0,0.0,LILJEHOLMSTORGET 84: LILJEHOLMSTORGET 84:LILJEHOLMEN:Sweden,SLUTPRISSEK,4350000,61268,KR/M2
0.0,0.0,OLAUS MAGNUS VAG 57:HAMMARBYHOJDEN:STOCKHOLM:Sweden,SLUTPRISSEK,3800000,55882,KR/M2
0.0,0.0,BONDEGATAN 50:SODERMALM-SOFO:STOCKHOLM:Sweden,SLUTPRISSEK,3600000,83721,KR/M2
0.0,0.0,JAMTLANDSGATAN 99: BV (13011):VALLINGBY-RACKSTA:Sweden,SLUTPRISSEK,2580000,39091,KR/M2
0.0,0.0,KRISTINEBERGSVAGEN 14: KRISTINEBERGSVAGEN 14:KUNGSHOLMEN:Sweden,SLUTPRISSEK,5600000,59574,KR/M2
0.0,0.0,MAJROVAGEN 23:ENSKEDE-GUBBANGEN:STOCKHOLM:Sweden,SLUTPRISSEK,2195000,44343,KR/M2
0.0,0.0,ARVODESVAGEN 17:HAGERSTENSASEN:STOCKHOLM:Sweden,SLUTPRISSEK,3355000,47929,KR/M2
0.0,0.0,RIKSDALERVAGEN 22:HAGERSTENSASEN:STOCKHOLM:Sweden,SLUTPRISSEK,3700000,52857,KR/M2
0.0,0.0,KRUKMAKARGATAN 50:SODERMALMHOGALID:STOCKHOLM:Sweden,SLUTPRISSEK,8000000,76190,KR/M2
0.0,0.0,YSTADSVAGEN 77:BJORKHAGEN:STOCKHOLM:Sweden,SLUTPRISSEK,2920000,56154,KR/M2
0.0,0.0,RATTAR VIGS VAG 65:VALLINGBYNALSTA:STOCKHOLM:Sweden,SLUTPRISSEK,3700000
0.0,0.0,ORBY SLOTTSVAG 46: ORBY SLOTTSVAG 46:ALVSJO/ORBYSLOTT:Sweden,SLUTPRISSEK,2110000,60286,KR/M2
0.0,0.0,TORSGRAND 6:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,3600000,80000,KR/M2
0.0,0.0,BIRGER JARLSGATAN 96:VASASTAN/OSTERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,8300000,100000,KR/M2
0.0,0.0,TORPHAGSVAGEN 6:EKHAGEN:STOCKHOLM:Sweden,SLUTPRISSEK,6375000,62500,KR/M2
0.0,0.0,STARRANGSRINGEN 20:OSTERMALM/NEDREGARDET:STOCKHOLM:Sweden,SLUTPRISSEK,6275000,88380,KR/M2
0.0,0.0,STAGNELIUSVAGEN 42:KUNGSHOLMEN/FREDHALL:STOCKHOLM:Sweden,SLUTPRISSEK,3150000,68478,KR/M2
0.0,0.0,BORGARFJORDSGATAN 21B:KISTA:STOCKHOLM:Sweden,SLUTPRISSEK,2380000,37188,KR/M2
0.0,0.0,SELMEDALSRINGEN 9:HAGERSTENSHAMNEN/ORNSBERG:STOCKHOLM:Sweden,SLUTPRISSEK,4800000,46602,KR/M2
0.0,0.0,IGELDAMMSGATAN 22 E:KUNGSHOLMENFRIDHEMSPLAN:STOCKHOLM:Sweden,SLUTPRISSEK,8800000,82243,KR/M2
0.0,0.0,FYRVERKARBACKEN 25:KUNGSHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,7800000,79188,KR/M2
0.0,0.0,FYRVERKARBACKEN 23 14TR:KUNGSHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,2750000,63953,KR/M2
0.0,0.0,JAN INGHES TORG 16:STOCKHOLM-HAMMARBYSJOSTAD:STOCKHOLM:Sweden,SLUTPRISSEK,4995000,60545,KR/M2
0.0,0.0,VINODLARGATAN 2: VINODLARGATAN 2:LILJEHOLMSKAJEN:Sweden,SLUTPRISSEK,4600000,64336,KR/M2
0.0,0.0,DROTTNINGHOLMSVAGEN 4: DROTTNINGHOLMSVAGEN 4:KUNGSHOLMEN-KRONOBERGSPARKEN:Sweden,SLUTPRISSEK,6500000,86667,KR/M2
0.0,0.0,ORRFJARDSGRAND 14:ARSTA:STOCKHOLM:Sweden,SLUTPRISSEK,2600000,43333,KR/M2
0.0,0.0,HAGAGATAN 10A OG:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,6400000,100000,KR/M2
0.0,0.0,STUREPARKEN 5 A:OSTERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,3110000,111071,KR/M2
0.0,0.0,RUDDAMMSVAGEN 21:OSTERMALM-DJURGARDEN:STOCKHOLM:Sweden,SLUTPRISSEK,7775000,62955,KR/M2
0.0,0.0,BACKASKIFTSVAGEN 17A:STUREBY:STOCKHOLM:Sweden,SLUTPRISSEK,2470000,91481,KR/M2
0.0,0.0,NYBODARINGEN 14: NYBODARINGEN 14:LILJEHOLMEN/NYBODAHOJDEN:Sweden,SLUTPRISSEK,2830000,49912,KR/M2
0.0,0.0,SVANDAMMSVAGEN 36:MIDSOMMARKRANSEN:STOCKHOLM:Sweden,SLUTPRISSEK,3070000,80789,KR/M2
0.0,0.0,NYBOHOVSBACKEN 99:LILJEHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,3700000,52113,KR/M2
0.0,0.0,ATLASGATAN 9:VASASTAN/ATLAS:STOCKHOLM:Sweden,SLUTPRISSEK,2950000,92188,KR/M2
0.0,0.0,BORGARGATAN 18:SODERMALM/HORNSTULL:STOCKHOLM:Sweden,SLUTPRISSEK,6100000,60099,KR/M2
0.0,0.0,LANGHOLMSGATAN 7:SODERMALM/HORNSTULL:STOCKHOLM:Sweden,SLUTPRISSEK,3100000,93939,KR/M2
0.0,0.0,TATORPSVAGEN 11:SKARPNACK:STOCKHOLM:Sweden,SLUTPRISSEK,3100000,42466,KR/M2
0.0,0.0,SMEDSBACKSGATAN 3B:GARDET/OSTERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,4530000,80893,KR/M2
0.0,0.0,AVESTAGATAN 14:SPANGASOLHEM:STOCKHOLM:Sweden,SLUTPRISSEK,4000000,41451,KR/M2
0.0,0.0,BECKOMBERGAVAGEN 219:BROMMABECKOMBERGA:STOCKHOLM:Sweden,SLUTPRISSEK,2540000,40317,KR/M2
0.0,0.0,POLHEMSGATAN 28:KUNGSHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,3750000,89286,KR/M2
0.0,0.0,PILOTGATAN 5C:SKARPNACK:STOCKHOLM:Sweden,SLUTPRISSEK,2560000,32405,KR/M2
0.0,0.0,SPANGAVAGEN 32:BROMMA/BROMMAPLAN:STOCKHOLM:Sweden,SLUTPRISSEK,2550000,45536,KR/M2
0.0,0.0,SICKLA KANALGATA 87: PL 5:HAMMARBYSJOSTAD:Sweden,SLUTPRISSEK,5800000,66286,KR/M2
0.0,0.0,SNORMAKARVAGEN 35D:AKESHOV:STOCKHOLM:Sweden,SLUTPRISSEK,2835000,65930,KR/M2
0.0,0.0,NYARSVAGEN 10:MIDSOMMARKRANSEN/TELEFONPLAN:STOCKHOLM:Sweden,SLUTPRISSEK,3500000,57377,KR/M2
0.0,0.0,GETFOTSVAGEN 3:GUBBANGEN:STOCKHOLM:Sweden,SLUTPRISSEK,2400000,47059,KR/M2
0.0,0.0,LUGNETS ALLÉ 30: PL 8:HAMMARBYSJOSTAD:Sweden,SLUTPRISSEK,5600000,68293,KR/M2
0.0,0.0,NORRBACKAGATAN 60 1:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,4220000,87917,KR/M2
0.0,0.0,NICKELGRAND 6: NICKELGRAND 6:VALLINGBYGRIMSTA:Sweden,SLUTPRISSEK,2795000,37267,KR/M2
0.0,0.0,DANSBANEVAGEN 28: DANSBANEVAGEN 28:HAGERSTEN:Sweden,SLUTPRISSEK,2800000,45902,KR/M2
0.0,0.0,SIMRISHAMNSVAGEN 3:BJORKHAGEN:STOCKHOLM:Sweden,SLUTPRISSEK,3310000,52540,KR/M2
0.0,0.0,RINGVAGEN 161:SODERMALM-KATARINA:STOCKHOLM:Sweden,SLUTPRISSEK,2640000,97778,KR/M2
0.0,0.0,RUSSINVAGEN 4 4TR:HOKARANGEN/FARSTA:STOCKHOLM:Sweden,SLUTPRISSEK,2440000,41356,KR/M2
0.0,0.0,HAGAGATAN 52:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,3400000,75556,KR/M2
0.0,0.0,EMUNDSKROKEN 13:SUNDBY:STOCKHOLM:Sweden,SLUTPRISSEK,2550000,39658,KR/M2
0.0,0.0,LUGNETS ALLÉ 35: LUGNETS ALLÉ 35:HAMMARBYSJOSTAD:Sweden,SLUTPRISSEK,4650000,64583,KR/M2
0.0,0.0,STENHUGGARVAGEN 2:BROMMAAPPELVIKEN:STOCKHOLM:Sweden,SLUTPRISSEK,2150000,79630,KR/M2
0.0,0.0,VAPENGATAN 8:ASPUDDEN:STOCKHOLM:Sweden,SLUTPRISSEK,3190000,72500,KR/M2
0.0,0.0,PASTELLVAGEN 17:JOHANNESHOV:STOCKHOLM:Sweden,SLUTPRISSEK,2310000,96250,KR/M2
0.0,0.0,RINDOGATAN 9:GARDET:STOCKHOLM:Sweden,SLUTPRISSEK,4100000,75926,KR/M2
0.0,0.0,LUGNETS ALLÉ 35:HAMMARBYSJOSTAD:STOCKHOLM:Sweden,SLUTPRISSEK,4520000,58701,KR/M2
0.0,0.0,VALUTAVAGEN 35:HAGERSTENSASEN:STOCKHOLM:Sweden,SLUTPRISSEK,3150000,56250,KR/M2
0.0,0.0,KOCKSGATAN 11:SOFO:STOCKHOLM:Sweden,SLUTPRISSEK,5750000,72327,KR/M2
0.0,0.0,OSTERMALMSGATAN 96:STOCKHOLM:87 M2   3 RUM:Sweden,SLUTPRISSEK,9200000,105747,KR/M2
0.0,0.0,IDUNGATAN 7A:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,15650000,107931,KR/M2
0.0,0.0,VASASTAN:STOCKHOLM:31 M2   1:Sweden,SLUTPRISSEK,3350000,108065,KR/M2
0.0,0.0,KAMPEMENTSGATAN 8:GARDET:STOCKHOLM:Sweden,SLUTPRISSEK,5800000,66514,KR/M2
0.0,0.0,SKRIDSKOVAGEN 14:HAGERSTEN:STOCKHOLM:Sweden,SLUTPRISSEK,3075000,56944,KR/M2
0.0,0.0,FARSTAVAGEN 91: FARSTAVAGEN 91:FARSTA:Sweden,SLUTPRISSEK,2300000,59740,KR/M2
0.0,0.0,HAGAGATAN 54:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,6200000,73810,KR/M2
0.0,0.0,SIARGATAN 17:KATARINA:STOCKHOLM:Sweden,SLUTPRISSEK,3995000,79900,KR/M2
0.0,0.0,LABRADORGATAN 8: LABRADORGATAN 8:NORRADJURGARDSSTADEN:Sweden,SLUTPRISSEK,8800000,106024,KR/M2
0.0,0.0,VAXTORPSGRAND 26:ALVSJO/OSTBERGAHOJDEN:STOCKHOLM:Sweden,SLUTPRISSEK,2710000,28526,KR/M2
0.0,0.0,VASTERASGATAN 3A:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,8350000,82673,KR/M2
0.0,0.0,NYBORGSGRAND 1:MIDSOMMARKRANSEN:STOCKHOLM:Sweden,SLUTPRISSEK,2900000,78378,KR/M2
0.0,0.0,TOMTEBOGATAN 16:VASASTAN-BIRKASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,3525000,96575,KR/M2
0.0,0.0,JYLLANDSGATAN 161:KISTA:STOCKHOLM:Sweden,SLUTPRISSEK,2900000
0.0,0.0,STORSKARSGATAN 6: STORSKARSGATAN 6:OSTERMALM/NEDREGARDET:Sweden,SLUTPRISSEK,5900000,85507,KR/M2
0.0,0.0,NATGRAND 1:SOFIA:STOCKHOLM:Sweden,SLUTPRISSEK,4000000,68966,KR/M2
0.0,0.0,PALSUNDSGATAN 1 B:HORNSTULL:STOCKHOLM:Sweden,SLUTPRISSEK,6990000,77667,KR/M2
0.0,0.0,GOTLANDSGATAN 60:KATARINA:STOCKHOLM:Sweden,SLUTPRISSEK,6050000,93077,KR/M2
0.0,0.0,TENGDAHLSGATAN 49:SOFIA:STOCKHOLM:Sweden,SLUTPRISSEK,5800000,67836,KR/M2
0.0,0.0,RORSTRANDSGATAN 13:VASASTAN-BIRKASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,8900000,102299,KR/M2
0.0,0.0,KONSTGJUTARVAGEN 14:GLOBEN/JOHANNESHOV:STOCKHOLM:Sweden,SLUTPRISSEK,2300000,65714,KR/M2
0.0,0.0,TELEFONVAGEN 15:TELEFONPLAN/MIDSOMMARKRANSEN:STOCKHOLM:Sweden,SLUTPRISSEK,6650000,56596,KR/M2
0.0,0.0,FURUSUNDSGATAN 9:OSTERMALM/GARDET:STOCKHOLM:Sweden,SLUTPRISSEK,6100000,73494,KR/M2
0.0,0.0,HARPLINGEGRAND 60:ALVSJO/OSTBERGAHOJDEN:STOCKHOLM:Sweden,SLUTPRISSEK,2350000,28313,KR/M2
0.0,0.0,AGNES LAGERSTEDTS GATA 25:FRUANGEN:STOCKHOLM:Sweden,SLUTPRISSEK,3145000,61667,KR/M2
0.0,0.0,TEGELVIKSGATAN 73: TEGELVIKSGATAN 73:SODERMALM/SOFIA:Sweden,SLUTPRISSEK,5800000,80556,KR/M2
0.0,0.0,MARIEVIKSGATAN 42:LILJEHOLMSKAJEN:STOCKHOLM:Sweden,SLUTPRISSEK,4100000,58571,KR/M2
0.0,0.0,SANDFJARDSGATAN 10:STOCKHOLM:88 M2   4 RUM:Sweden,SLUTPRISSEK,3800000,43182,KR/M2
0.0,0.0,ESSINGESTRAKET 37:KUNGSHOLMEN-STORAESSINGEN:STOCKHOLM:Sweden,SLUTPRISSEK,5500000,72368,KR/M2
0.0,0.0,KARLBERGSVAGEN 73:BIRKASTAN-VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,4800000,94118,KR/M2
0.0,0.0,BACKVAGEN 73:AGARLAGENHET TELEFONPLAN : STOCKHOLM:Sweden,SLUTPRISSEK,2500000,56180,KR/M2
0.0,0.0,GRONDALSVAGEN 115:STOCKHOLM:46 M2   2 RUM:Sweden,SLUTPRISSEK,2780000,60435,KR/M2
0.0,0.0,HEKLAGATAN 68B:KISTAHOJDEN:STOCKHOLM:Sweden,SLUTPRISSEK,1760000,39819,KR/M2
0.0,0.0,RESARE BENGTS PLAN 3:HAMMARBYHOJDEN:STOCKHOLM:Sweden,SLUTPRISSEK,3940000,62047,KR/M2
0.0,0.0,PALANDERGATAN 25:SKARMARBRINK:STOCKHOLM:Sweden,SLUTPRISSEK,2520000,63000,KR/M2
0.0,0.0,SOLBERGA ANGSVAG 14:ALVSJO:STOCKHOLM:Sweden,SLUTPRISSEK,2700000,38571,KR/M2
0.0,0.0,RUNIUSGATAN 9:STOCKHOLM:37 M2   2 RUM:Sweden,SLUTPRISSEK,2830000,76486,KR/M2
0.0,0.0,RORLAGGARVAGEN 22:ABRAHAMSBERG:STOCKHOLM:Sweden,SLUTPRISSEK,2420000,57619,KR/M2
0.0,0.0,EKHOLMSVAGEN 367:SKARHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,2250000,29335,KR/M2
0.0,0.0,KARLSVIKSGATAN 6:KUNGSHOLMENNEDRE:STOCKHOLM:Sweden,SLUTPRISSEK,2800000,96552,KR/M2
